2023-09-24 23:04:04,481: e
2023-09-24 23:04:04,481: e
2023-09-24 23:04:04,604: h
2023-09-24 23:04:04,604: h
2023-09-24 23:04:05,097: Key.backspace
2023-09-24 23:04:05,097: Key.backspace
2023-09-24 23:04:05,285: Key.backspace
2023-09-24 23:04:05,716: e
2023-09-24 23:04:05,716: e
2023-09-24 23:04:05,875: n
2023-09-24 23:04:06,043: h
2023-09-24 23:04:06,083: a
2023-09-24 23:04:06,083: a
2023-09-24 23:04:06,212: Key.space
2023-09-24 23:04:06,399: t
2023-09-24 23:04:06,399: t
2023-09-24 23:04:06,511: o
2023-09-24 23:04:06,621: d
2023-09-24 23:04:06,621: d
2023-09-24 23:04:06,767: a
2023-09-24 23:04:06,767: a
2023-09-24 23:04:06,926: s
2023-09-24 23:04:07,178: Key.space
2023-09-24 23:04:07,332: a
2023-09-24 23:04:07,332: a
2023-09-24 23:04:07,460: s
2023-09-24 23:04:07,460: s
2023-09-24 23:04:07,699: Key.space
2023-09-24 23:04:07,904: f
2023-09-24 23:04:07,904: f
2023-09-24 23:04:08,030: u
2023-09-24 23:04:08,270: n
2023-09-24 23:04:08,270: n
2023-09-24 23:04:08,378: c
2023-09-24 23:04:08,378: c
2023-09-24 23:04:08,493: i
2023-09-24 23:04:08,681: o
2023-09-24 23:04:08,681: o
2023-09-24 23:04:08,888: n
2023-09-24 23:04:08,888: n
2023-09-24 23:04:09,023: a
2023-09-24 23:04:09,023: a
2023-09-24 23:04:09,167: l
2023-09-24 23:04:09,167: l
2023-09-24 23:04:09,379: i
2023-09-24 23:04:09,379: i
2023-09-24 23:04:09,447: d
2023-09-24 23:04:09,447: d
2023-09-24 23:04:09,521: a
2023-09-24 23:04:09,521: a
2023-09-24 23:04:09,895: d
2023-09-24 23:04:09,895: d
2023-09-24 23:04:10,136: e
2023-09-24 23:04:10,136: e
2023-09-24 23:04:10,361: s
2023-09-24 23:04:10,361: s
2023-09-24 23:04:10,498: Key.space
2023-09-24 23:04:10,498: Key.space
2023-09-24 23:04:10,640: d
2023-09-24 23:04:10,640: d
2023-09-24 23:04:10,712: o
2023-09-24 23:04:10,712: o
2023-09-24 23:04:10,889: Key.space
2023-09-24 23:04:10,889: Key.space
2023-09-24 23:04:10,986: c
2023-09-24 23:04:10,986: c
2023-09-24 23:04:11,109: o
2023-09-24 23:04:11,688: d
2023-09-24 23:04:11,802: i
2023-09-24 23:04:11,839: g
2023-09-24 23:04:11,839: g
2023-09-24 23:04:11,989: o
2023-09-24 23:04:11,989: o
2023-09-24 23:04:13,826: Key.enter
2023-09-24 23:04:13,826: Key.enter
2023-09-24 23:04:26,411: m
2023-09-24 23:04:26,411: m
2023-09-24 23:04:26,512: a
2023-09-24 23:04:26,512: a
2023-09-24 23:04:26,677: n
2023-09-24 23:04:26,677: n
2023-09-24 23:04:26,813: d
2023-09-24 23:04:26,814: d
2023-09-24 23:04:27,297: Key.backspace
2023-09-24 23:04:27,297: Key.backspace
2023-09-24 23:04:27,437: t
2023-09-24 23:04:27,437: t
2023-09-24 23:04:27,622: e
2023-09-24 23:04:27,622: e
2023-09-24 23:04:27,774: n
2023-09-24 23:04:27,774: n
2023-09-24 23:04:27,925: h
2023-09-24 23:04:27,925: h
2023-09-24 23:04:27,996: a
2023-09-24 23:04:27,996: a
2023-09-24 23:04:28,116: Key.space
2023-09-24 23:04:28,116: Key.space
2023-09-24 23:04:28,400: d
2023-09-24 23:04:28,400: d
2023-09-24 23:04:28,721: e
2023-09-24 23:04:28,721: e
2023-09-24 23:04:28,945: Key.space
2023-09-24 23:04:28,945: Key.space
2023-09-24 23:04:29,279: v
2023-09-24 23:04:29,279: v
2023-09-24 23:04:29,643: Key.backspace
2023-09-24 23:04:29,643: Key.backspace
2023-09-24 23:04:29,800: b
2023-09-24 23:04:29,800: b
2023-09-24 23:04:30,020: a
2023-09-24 23:04:30,036: a
2023-09-24 23:04:30,621: i
2023-09-24 23:04:30,621: i
2023-09-24 23:04:30,779: x
2023-09-24 23:04:30,779: x
2023-09-24 23:04:30,914: a
2023-09-24 23:04:30,914: a
2023-09-24 23:04:31,073: r
2023-09-24 23:04:31,088: r
2023-09-24 23:04:31,169: Key.space
2023-09-24 23:04:31,169: Key.space
2023-09-24 23:04:31,345: u
2023-09-24 23:04:31,556: m
2023-09-24 23:04:31,556: m
2023-09-24 23:04:31,728: Key.space
2023-09-24 23:04:31,810: a
2023-09-24 23:04:31,810: a
2023-09-24 23:04:31,986: r
2023-09-24 23:04:31,986: r
2023-09-24 23:04:32,178: q
2023-09-24 23:04:32,178: q
2023-09-24 23:04:32,258: u
2023-09-24 23:04:32,258: u
2023-09-24 23:04:32,414: i
2023-09-24 23:04:32,414: i
2023-09-24 23:04:32,485: v
2023-09-24 23:04:32,485: v
2023-09-24 23:04:32,654: o
2023-09-24 23:04:32,654: o
2023-09-24 23:04:32,851: Key.space
2023-09-24 23:04:33,075: d
2023-09-24 23:04:33,075: d
2023-09-24 23:04:33,268: e
2023-09-24 23:04:33,268: e
2023-09-24 23:04:33,429: n
2023-09-24 23:04:33,429: n
2023-09-24 23:04:33,571: t
2023-09-24 23:04:33,571: t
2023-09-24 23:04:33,737: r
2023-09-24 23:04:33,737: r
2023-09-24 23:04:33,802: o
2023-09-24 23:04:33,986: Key.space
2023-09-24 23:04:33,986: Key.space
2023-09-24 23:04:34,042: d
2023-09-24 23:04:34,042: d
2023-09-24 23:04:34,219: e
2023-09-24 23:04:34,219: e
2023-09-24 23:04:34,236: Key.space
2023-09-24 23:04:34,243: Key.space
2023-09-24 23:04:34,308:  
2023-09-24 23:04:34,408: u
2023-09-24 23:04:34,408: u
2023-09-24 23:04:34,600: m
2023-09-24 23:04:34,760: Key.space
2023-09-24 23:04:34,760: Key.space
2023-09-24 23:04:34,849: d
2023-09-24 23:04:34,849: d
2023-09-24 23:04:34,988: i
2023-09-24 23:04:34,988: i
2023-09-24 23:04:35,109: r
2023-09-24 23:04:35,109: r
2023-09-24 23:04:35,300: e
2023-09-24 23:04:35,300: e
2023-09-24 23:04:35,476: t
2023-09-24 23:04:35,476: t
2023-09-24 23:04:35,613: o
2023-09-24 23:04:35,613: o
2023-09-24 23:04:36,212: r
2023-09-24 23:04:36,212: r
2023-09-24 23:04:36,619: i
2023-09-24 23:04:36,619: i
2023-09-24 23:04:36,980: o
2023-09-24 23:04:36,980: o
2023-09-24 23:04:37,253: Key.enter
2023-09-24 23:04:37,253: Key.enter
2023-09-24 23:05:24,312: Key.ctrl_l
2023-09-24 23:05:24,312: Key.ctrl_l
2023-09-24 23:05:24,532: 
2023-09-24 23:05:24,532: 
2023-09-24 23:05:29,145: o
2023-09-24 23:05:29,145: o
2023-09-24 23:05:29,437: Key.space
2023-09-24 23:05:29,437: Key.space
2023-09-24 23:05:29,606: c
2023-09-24 23:05:29,606: c
2023-09-24 23:05:29,769: o
2023-09-24 23:05:30,169: Key.backspace
2023-09-24 23:05:30,169: Key.backspace
2023-09-24 23:05:30,880: o
2023-09-24 23:05:30,880: o
2023-09-24 23:05:31,018: d
2023-09-24 23:05:31,018: d
2023-09-24 23:05:31,207: i
2023-09-24 23:05:31,240: g
2023-09-24 23:05:31,240: g
2023-09-24 23:05:31,407: o
2023-09-24 23:05:31,407: o
2023-09-24 23:05:31,586: Key.space
2023-09-24 23:05:31,586: Key.space
2023-09-24 23:05:31,743: t
2023-09-24 23:05:31,743: t
2023-09-24 23:05:31,939: e
2023-09-24 23:05:31,939: e
2023-09-24 23:05:32,029: m
2023-09-24 23:05:32,029: m
2023-09-24 23:05:32,191: Key.space
2023-09-24 23:05:32,191: Key.space
2023-09-24 23:05:32,262: q
2023-09-24 23:05:32,262: q
2023-09-24 23:05:32,439: u
2023-09-24 23:05:32,439: u
2023-09-24 23:05:32,560: e
2023-09-24 23:05:32,560: e
2023-09-24 23:05:32,668: Key.space
2023-09-24 23:05:32,668: Key.space
2023-09-24 23:05:33,060: b
2023-09-24 23:05:33,060: b
2023-09-24 23:05:33,202: a
2023-09-24 23:05:33,202: a
2023-09-24 23:05:33,350: i
2023-09-24 23:05:33,350: i
2023-09-24 23:05:33,483: x
2023-09-24 23:05:33,483: x
2023-09-24 23:05:33,685: a
2023-09-24 23:05:33,685: a
2023-09-24 23:05:33,809: r
2023-09-24 23:05:33,809: r
2023-09-24 23:05:33,996: Key.space
2023-09-24 23:05:33,996: Key.space
2023-09-24 23:05:34,134: e
2023-09-24 23:05:34,134: e
2023-09-24 23:05:34,322: Key.space
2023-09-24 23:05:34,505: e
2023-09-24 23:05:34,505: e
2023-09-24 23:05:34,735: x
2023-09-24 23:05:34,983: e
2023-09-24 23:05:34,983: e
2023-09-24 23:05:35,216: c
2023-09-24 23:05:35,216: c
2023-09-24 23:05:35,427: u
2023-09-24 23:05:35,427: u
2023-09-24 23:05:35,549: t
2023-09-24 23:05:35,549: t
2023-09-24 23:05:35,651: a
2023-09-24 23:05:35,651: a
2023-09-24 23:05:36,191: r
2023-09-24 23:05:36,191: r
2023-09-24 23:05:49,259: \
2023-09-24 23:05:49,259: \
2023-09-24 23:06:45,947: Key.backspace
2023-09-24 23:06:45,947: Key.backspace
2023-09-24 23:06:46,364: g
2023-09-24 23:06:46,364: g
2023-09-24 23:06:46,521: e
2023-09-24 23:06:46,700: r
2023-09-24 23:06:46,700: r
2023-09-24 23:06:46,837: e
2023-09-24 23:06:46,971: Key.space
2023-09-24 23:06:46,971: Key.space
2023-09-24 23:06:47,182: s
2023-09-24 23:06:47,182: s
2023-09-24 23:06:47,296: o
2023-09-24 23:06:47,296: o
2023-09-24 23:06:47,523: m
2023-09-24 23:06:47,523: m
2023-09-24 23:06:47,615: e
2023-09-24 23:06:47,615: e
2023-09-24 23:06:47,745: n
2023-09-24 23:06:47,745: n
2023-09-24 23:06:47,870: t
2023-09-24 23:06:47,870: t
2023-09-24 23:06:48,074: e
2023-09-24 23:06:48,157: Key.space
2023-09-24 23:06:48,157: Key.space
2023-09-24 23:06:48,196:  
2023-09-24 23:06:48,197:  
2023-09-24 23:06:48,368: o
2023-09-24 23:06:48,368: o
2023-09-24 23:06:48,550: Key.space
2023-09-24 23:06:48,550: Key.space
2023-09-24 23:06:48,663: c
2023-09-24 23:06:48,663: c
2023-09-24 23:06:48,797: o
2023-09-24 23:06:48,797: o
2023-09-24 23:06:48,833: d
2023-09-24 23:06:48,834: d
2023-09-24 23:06:49,001: i
2023-09-24 23:06:49,043: g
2023-09-24 23:06:49,043: g
2023-09-24 23:06:49,208: o
2023-09-24 23:06:49,208: o
2023-09-24 23:06:49,383: Key.space
2023-09-24 23:06:49,683: q
2023-09-24 23:06:49,683: q
2023-09-24 23:06:50,212: Key.backspace
2023-09-24 23:06:50,212: Key.backspace
2023-09-24 23:06:50,377: d
2023-09-24 23:06:50,377: d
2023-09-24 23:06:50,800: Key.backspace
2023-09-24 23:06:50,800: Key.backspace
2023-09-24 23:06:51,068: p
2023-09-24 23:06:51,068: p
2023-09-24 23:06:51,154: a
2023-09-24 23:06:51,154: a
2023-09-24 23:06:51,278: r
2023-09-24 23:06:51,278: r
2023-09-24 23:06:51,370: a
2023-09-24 23:06:51,370: a
2023-09-24 23:06:51,486: Key.space
2023-09-24 23:06:51,746: p
2023-09-24 23:06:51,746: p
2023-09-24 23:06:51,814: r
2023-09-24 23:06:51,814: r
2023-09-24 23:06:51,977: o
2023-09-24 23:06:51,977: o
2023-09-24 23:06:52,093: c
2023-09-24 23:06:52,093: c
2023-09-24 23:06:52,266: u
2023-09-24 23:06:52,266: u
2023-09-24 23:06:52,363: r
2023-09-24 23:06:52,363: r
2023-09-24 23:06:52,604: a
2023-09-24 23:06:52,604: a
2023-09-24 23:06:52,766: r
2023-09-24 23:06:52,766: r
2023-09-24 23:06:53,138: Key.space
2023-09-24 23:06:53,138: Key.space
2023-09-24 23:06:53,355: o
2023-09-24 23:06:53,355: o
2023-09-24 23:06:54,230: Key.space
2023-09-24 23:06:54,230: Key.space
2023-09-24 23:06:54,336: a
2023-09-24 23:06:54,336: a
2023-09-24 23:06:54,498: r
2023-09-24 23:06:54,498: r
2023-09-24 23:06:54,657: q
2023-09-24 23:06:54,657: q
2023-09-24 23:06:54,783: u
2023-09-24 23:06:54,783: u
2023-09-24 23:06:54,956: i
2023-09-24 23:06:54,956: i
2023-09-24 23:06:55,029: v
2023-09-24 23:06:55,029: v
2023-09-24 23:06:55,174: o
2023-09-24 23:06:55,174: o
2023-09-24 23:06:55,356: Key.space
2023-09-24 23:06:55,356: Key.space
2023-09-24 23:06:55,477: e
2023-09-24 23:06:55,477: e
2023-09-24 23:06:55,553: m
2023-09-24 23:06:55,553: m
2023-09-24 23:06:55,712: Key.space
2023-09-24 23:06:55,712: Key.space
2023-09-24 23:06:55,952: u
2023-09-24 23:06:55,952: u
2023-09-24 23:06:56,146: m
2023-09-24 23:06:56,146: m
2023-09-24 23:06:56,347: Key.space
2023-09-24 23:06:56,475: d
2023-09-24 23:06:56,475: d
2023-09-24 23:06:56,583: i
2023-09-24 23:06:56,583: i
2023-09-24 23:06:56,708: r
2023-09-24 23:06:56,894: e
2023-09-24 23:06:57,102: t
2023-09-24 23:06:57,102: t
2023-09-24 23:06:57,184: o
2023-09-24 23:06:57,184: o
2023-09-24 23:06:57,306: r
2023-09-24 23:06:57,306: r
2023-09-24 23:06:57,377: i
2023-09-24 23:06:57,377: i
2023-09-24 23:06:57,556: o
2023-09-24 23:06:57,556: o
2023-09-24 23:06:57,716: Key.space
2023-09-24 23:06:57,716: Key.space
2023-09-24 23:06:57,849: e
2023-09-24 23:06:57,849: e
2023-09-24 23:06:57,920: Key.space
2023-09-24 23:06:57,920: Key.space
2023-09-24 23:06:57,936:  
2023-09-24 23:06:57,936:  
2023-09-24 23:06:58,443: b
2023-09-24 23:06:58,443: b
2023-09-24 23:06:58,574: a
2023-09-24 23:06:58,574: a
2023-09-24 23:06:58,619: i
2023-09-24 23:06:58,619: i
2023-09-24 23:06:58,835: x
2023-09-24 23:06:58,835: x
2023-09-24 23:06:59,130: a
2023-09-24 23:06:59,130: a
2023-09-24 23:06:59,328: r
2023-09-24 23:06:59,328: r
2023-09-24 23:06:59,425: Key.space
2023-09-24 23:06:59,425: Key.space
2023-09-24 23:06:59,573: e
2023-09-24 23:06:59,573: e
2023-09-24 23:06:59,690: l
2023-09-24 23:06:59,690: l
2023-09-24 23:06:59,892: e
2023-09-24 23:07:00,219: Key.space
2023-09-24 23:07:00,219: Key.space
2023-09-24 23:07:00,810: Key.backspace
2023-09-24 23:07:00,810: Key.backspace
2023-09-24 23:07:01,314: Key.backspace
2023-09-24 23:07:01,314: Key.backspace
2023-09-24 23:07:01,360: Key.backspace
2023-09-24 23:07:01,386: Key.backspace
2023-09-24 23:07:01,386: Key.backspace
2023-09-24 23:07:01,422: Key.backspace
2023-09-24 23:07:01,422: Key.backspace
2023-09-24 23:07:01,445: Key.backspace
2023-09-24 23:07:01,493: Key.backspace
2023-09-24 23:07:01,510: Key.backspace
2023-09-24 23:07:01,893: Key.backspace
2023-09-24 23:07:01,893: Key.backspace
2023-09-24 23:07:02,613: i
2023-09-24 23:07:02,628: i
2023-09-24 23:07:02,770: x
2023-09-24 23:07:02,770: x
2023-09-24 23:07:02,930: a
2023-09-24 23:07:02,930: a
2023-09-24 23:07:03,055: r
2023-09-24 23:07:03,055: r
2023-09-24 23:07:03,173: Key.space
2023-09-24 23:07:03,173: Key.space
2023-09-24 23:07:03,305: e
2023-09-24 23:07:03,305: e
2023-09-24 23:07:03,413: Key.space
2023-09-24 23:07:03,413: Key.space
2023-09-24 23:07:03,836: e
2023-09-24 23:07:04,057: x
2023-09-24 23:07:04,281: e
2023-09-24 23:07:04,281: e
2023-09-24 23:07:04,458: c
2023-09-24 23:07:04,458: c
2023-09-24 23:07:04,611: u
2023-09-24 23:07:04,611: u
2023-09-24 23:07:04,715: t
2023-09-24 23:07:04,715: t
2023-09-24 23:07:04,821: a
2023-09-24 23:07:04,821: a
2023-09-24 23:07:04,953: r
2023-09-24 23:07:04,953: r
2023-09-24 23:07:05,315: Key.space
2023-09-24 23:07:05,315: Key.space
2023-09-24 23:07:05,579: Key.enter
2023-09-24 23:07:05,579: Key.enter
2023-09-24 23:08:14,782: p
2023-09-24 23:08:14,782: p
2023-09-24 23:08:15,007: r
2023-09-24 23:08:15,007: r
2023-09-24 23:08:15,244: o
2023-09-24 23:08:15,244: o
2023-09-24 23:08:15,460: c
2023-09-24 23:08:15,460: c
2023-09-24 23:08:15,629: u
2023-09-24 23:08:15,629: u
2023-09-24 23:08:15,747: r
2023-09-24 23:08:15,747: r
2023-09-24 23:08:16,293: Key.backspace
2023-09-24 23:08:16,293: Key.backspace
2023-09-24 23:08:16,477: Key.backspace
2023-09-24 23:08:16,477: Key.backspace
2023-09-24 23:08:16,647: Key.backspace
2023-09-24 23:08:16,659: Key.backspace
2023-09-24 23:08:16,831: Key.backspace
2023-09-24 23:08:17,010: Key.backspace
2023-09-24 23:08:17,010: Key.backspace
2023-09-24 23:08:17,225: Key.backspace
2023-09-24 23:08:17,225: Key.backspace
2023-09-24 23:08:17,859: t
2023-09-24 23:08:17,859: t
2023-09-24 23:08:18,058: e
2023-09-24 23:08:18,058: e
2023-09-24 23:08:18,292: s
2023-09-24 23:08:18,292: s
2023-09-24 23:08:18,501: t
2023-09-24 23:08:18,501: t
2023-09-24 23:08:18,784: e
2023-09-24 23:08:18,784: e
2023-09-24 23:08:19,228: .
2023-09-24 23:08:19,228: .
2023-09-24 23:08:19,930: p
2023-09-24 23:08:19,930: p
2023-09-24 23:08:20,229: y
2023-09-24 23:08:20,229: y
2023-09-24 23:08:20,722: Key.enter
2023-09-24 23:08:20,722: Key.enter
2023-09-24 23:08:34,216: q
2023-09-24 23:08:34,216: q
2023-09-24 23:08:34,372: u
2023-09-24 23:08:34,372: u
2023-09-24 23:08:34,508: e
2023-09-24 23:08:34,508: e
2023-09-24 23:08:34,696: r
2023-09-24 23:08:34,762: o
2023-09-24 23:08:34,762: o
2023-09-24 23:08:34,961: Key.space
2023-09-24 23:08:35,026: q
2023-09-24 23:08:35,026: q
2023-09-24 23:08:35,149: u
2023-09-24 23:08:35,149: u
2023-09-24 23:08:35,227: e
2023-09-24 23:08:35,227: e
2023-09-24 23:08:35,341: Key.space
2023-09-24 23:08:35,591: p
2023-09-24 23:08:35,591: p
2023-09-24 23:08:35,700: r
2023-09-24 23:08:35,700: r
2023-09-24 23:08:35,824: o
2023-09-24 23:08:35,824: o
2023-09-24 23:08:35,971: c
2023-09-24 23:08:35,971: c
2023-09-24 23:08:36,153: u
2023-09-24 23:08:36,153: u
2023-09-24 23:08:36,289: r
2023-09-24 23:08:36,289: r
2023-09-24 23:08:36,486: e
2023-09-24 23:08:36,486: e
2023-09-24 23:08:36,662: Key.space
2023-09-24 23:08:36,662: Key.space
2023-09-24 23:08:36,907: n
2023-09-24 23:08:37,023: a
2023-09-24 23:08:37,023: a
2023-09-24 23:08:37,140: Key.space
2023-09-24 23:08:37,387: i
2023-09-24 23:08:37,387: i
2023-09-24 23:08:37,569: n
2023-09-24 23:08:37,569: n
2023-09-24 23:08:37,760: t
2023-09-24 23:08:37,760: t
2023-09-24 23:08:38,014: e
2023-09-24 23:08:38,014: e
2023-09-24 23:08:38,241: r
2023-09-24 23:08:38,241: r
2023-09-24 23:08:38,412: n
2023-09-24 23:08:38,524: e
2023-09-24 23:08:38,524: e
2023-09-24 23:08:38,783: t
2023-09-24 23:08:38,783: t
2023-09-24 23:08:38,953: Key.space
2023-09-24 23:08:38,953: Key.space
2023-09-24 23:08:39,144: e
2023-09-24 23:08:39,144: e
2023-09-24 23:08:39,323: Key.space
2023-09-24 23:08:39,676: b
2023-09-24 23:08:39,676: b
2023-09-24 23:08:39,767: a
2023-09-24 23:08:39,767: a
2023-09-24 23:08:39,929: i
2023-09-24 23:08:39,929: i
2023-09-24 23:08:40,127: x
2023-09-24 23:08:40,127: x
2023-09-24 23:08:40,435: e
2023-09-24 23:08:40,435: e
2023-09-24 23:08:40,587: Key.space
2023-09-24 23:08:40,587: Key.space
2023-09-24 23:08:40,745: e
2023-09-24 23:08:40,745: e
2023-09-24 23:08:40,849: Key.space
2023-09-24 23:08:40,849: Key.space
2023-09-24 23:08:41,255: e
2023-09-24 23:08:41,255: e
2023-09-24 23:08:41,491: x
2023-09-24 23:08:41,491: x
2023-09-24 23:08:42,146: e
2023-09-24 23:08:42,146: e
2023-09-24 23:08:42,351: c
2023-09-24 23:08:42,351: c
2023-09-24 23:08:42,856: u
2023-09-24 23:08:42,980: t
2023-09-24 23:08:42,980: t
2023-09-24 23:08:43,246: e
2023-09-24 23:08:43,246: e
2023-09-24 23:08:44,055: Key.space
2023-09-24 23:08:44,055: Key.space
2023-09-24 23:08:47,167: Key.backspace
2023-09-24 23:08:47,167: Key.backspace
2023-09-24 23:08:47,668: Key.backspace
2023-09-24 23:08:47,668: Key.backspace
2023-09-24 23:08:47,714: Key.backspace
2023-09-24 23:08:47,714: Key.backspace
2023-09-24 23:08:47,756: Key.backspace
2023-09-24 23:08:47,756: Key.backspace
2023-09-24 23:08:47,773: Key.backspace
2023-09-24 23:08:47,807: Key.backspace
2023-09-24 23:08:47,807: Key.backspace
2023-09-24 23:08:47,856: Key.backspace
2023-09-24 23:08:47,856: Key.backspace
2023-09-24 23:08:47,874: Key.backspace
2023-09-24 23:08:47,874: Key.backspace
2023-09-24 23:08:47,914: Key.backspace
2023-09-24 23:08:47,932: Key.backspace
2023-09-24 23:08:47,981: Key.backspace
2023-09-24 23:08:47,981: Key.backspace
2023-09-24 23:08:47,998: Key.backspace
2023-09-24 23:08:47,998: Key.backspace
2023-09-24 23:08:48,047: Key.backspace
2023-09-24 23:08:48,047: Key.backspace
2023-09-24 23:08:48,065: Key.backspace
2023-09-24 23:08:48,115: Key.backspace
2023-09-24 23:08:48,115: Key.backspace
2023-09-24 23:08:48,130: Key.backspace
2023-09-24 23:08:48,130: Key.backspace
2023-09-24 23:08:48,315: Key.backspace
2023-09-24 23:08:48,315: Key.backspace
2023-09-24 23:08:48,483: Key.backspace
2023-09-24 23:08:48,483: Key.backspace
2023-09-24 23:08:48,688: s
2023-09-24 23:08:48,688: s
2023-09-24 23:08:48,834: a
2023-09-24 23:08:48,834: a
2023-09-24 23:08:48,927: l
